total_tokens,ep,tp,num_experts,tokens_per_expert,aligned_m,total_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
524288,5,10,52,100825,100864,5244928,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,5,11,52,110908,110976,5770752,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,5,12,52,120990,121088,6296576,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,5,13,52,131072,131072,6815744,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,5,14,52,141155,141184,7341568,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,1,43,12193,12288,528384,7168,2048,8,6213.0,2497,,OK
524288,6,2,43,24386,24448,1051264,7168,1024,8,7041.0,2192,,OK
524288,6,3,43,36579,36608,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,4,43,48771,48896,2102528,7168,512,8,8888.0,1736,,OK
524288,6,5,43,60964,61056,2625408,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,6,43,73157,73216,3148288,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,7,43,85350,85376,3671168,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,8,43,97542,97664,4199552,7168,256,8,13254.0,1163,,OK
524288,6,9,43,109735,109824,4722432,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,10,43,121928,121984,5245312,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,11,43,134121,134144,5768192,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,6,12,43,146313,146432,6296576,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,1,37,14170,14208,525696,7168,2048,8,6177.0,2499,,OK
524288,7,2,37,28340,28416,1051392,7168,1024,8,7057.0,2187,,OK
524288,7,3,37,42510,42624,1577088,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,4,37,56680,56704,2098048,7168,512,8,8814.0,1747,,OK
524288,7,5,37,70850,70912,2623744,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,6,37,85020,85120,3149440,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,7,37,99190,99200,3670400,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,8,37,113360,113408,4196096,7168,256,8,13589.0,1133,,OK
524288,7,9,37,127530,127616,4721792,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,7,10,37,141700,141824,5247488,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,8,1,32,16384,16384,524288,7168,2048,8,6217.0,2476,,OK
524288,8,2,32,32768,32768,1048576,7168,1024,8,6977.0,2206,,OK
524288,8,3,32,49152,49152,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,8,4,32,65536,65536,2097152,7168,512,8,8739.0,1761,,OK
524288,8,5,32,81920,81920,2621440,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,8,6,32,98304,98304,3145728,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,8,7,32,114688,114688,3670016,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,8,8,32,131072,131072,4194304,7168,256,8,13344.0,1154,,OK
524288,8,9,32,147456,147456,4718592,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,9,1,29,18079,18176,527104,7168,2048,8,6132.0,2524,,OK
524288,9,2,29,36158,36224,1050496,7168,1024,8,6958.0,2216,,OK
524288,9,3,29,54237,54272,1573888,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,9,4,29,72316,72320,2097280,7168,512,8,8811.0,1747,,OK
524288,9,5,29,90395,90496,2624384,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,9,6,29,108474,108544,3147776,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,9,7,29,126553,126592,3671168,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,9,8,29,144632,144640,4194560,7168,256,8,13364.0,1152,,OK
524288,10,1,26,20165,20224,525824,7168,2048,8,6207.0,2487,,OK
524288,10,2,26,40330,40448,1051648,7168,1024,8,7084.0,2179,,OK
524288,10,3,26,60495,60544,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,10,4,26,80660,80768,2099968,7168,512,8,8798.0,1752,,OK
524288,10,5,26,100825,100864,2622464,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,10,6,26,120990,121088,3148288,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,10,7,26,141155,141184,3670784,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,11,1,24,21846,21888,525312,7168,2048,8,6125.0,2518,,OK
524288,11,2,24,43691,43776,1050624,7168,1024,8,6909.0,2232,,OK
524288,11,3,24,65536,65536,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,11,4,24,87382,87424,2098176,7168,512,8,8878.0,1735,,OK
524288,11,5,24,109227,109312,2623488,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,11,6,24,131072,131072,3145728,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,12,1,22,23832,23936,526592,7168,2048,8,6179.0,2502,,OK
524288,12,2,22,47663,47744,1050368,7168,1024,8,6869.0,2245,,OK
524288,12,3,22,71494,71552,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,12,4,22,95326,95360,2097920,7168,512,8,8743.0,1761,,OK
524288,12,5,22,119157,119168,2621696,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,12,6,22,142988,143104,3148288,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,13,1,20,26215,26240,524800,7168,2048,8,6200.0,2485,,OK
524288,13,2,20,52429,52480,1049600,7168,1024,8,6862.0,2245,,OK
524288,13,3,20,78644,78720,1574400,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,13,4,20,104858,104960,2099200,7168,512,8,8806.0,1750,,OK
524288,13,5,20,131072,131072,2621440,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,14,1,19,27595,27648,525312,7168,2048,8,6072.0,2540,,OK
524288,14,2,19,55189,55296,1050624,7168,1024,8,6867.0,2246,,OK
524288,14,3,19,82783,82816,1573504,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,14,4,19,110377,110464,2098816,7168,512,8,8894.0,1732,,OK
524288,14,5,19,137971,137984,2621696,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,15,1,18,29128,29184,525312,7168,2048,8,6175.0,2498,,OK
524288,15,2,18,58255,58368,1050624,7168,1024,8,6942.0,2222,,OK
524288,15,3,18,87382,87424,1573632,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,15,4,18,116509,116608,2098944,7168,512,8,8886.0,1734,,OK
524288,16,1,16,32768,32768,524288,7168,2048,8,6153.0,2502,,OK
524288,16,2,16,65536,65536,1048576,7168,1024,8,7090.0,2171,,OK
524288,16,3,16,98304,98304,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,16,4,16,131072,131072,2097152,7168,512,8,8825.0,1744,,OK
524288,17,1,16,32768,32768,524288,7168,2048,8,6169.0,2495,,OK
524288,17,2,16,65536,65536,1048576,7168,1024,8,6911.0,2227,,OK
524288,17,3,16,98304,98304,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,17,4,16,131072,131072,2097152,7168,512,8,8797.0,1750,,OK
524288,18,1,15,34953,35072,526080,7168,2048,8,6081.0,2540,,OK
524288,18,2,15,69906,70016,1050240,7168,1024,8,7132.0,2162,,OK
524288,18,3,15,104858,104960,1574400,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,18,4,15,139811,139904,2098560,7168,512,8,8694.0,1772,,OK
524288,19,1,14,37450,37504,525056,7168,2048,8,6133.0,2514,,OK
524288,19,2,14,74899,75008,1050112,7168,1024,8,7028.0,2193,,OK
524288,19,3,14,112348,112384,1573376,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,20,1,13,40330,40448,525824,7168,2048,8,6226.0,2480,,OK
524288,20,2,13,80660,80768,1049984,7168,1024,8,7102.0,2170,,OK
524288,20,3,13,120990,121088,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,21,1,13,40330,40448,525824,7168,2048,8,6174.0,2501,,OK
524288,21,2,13,80660,80768,1049984,7168,1024,8,6949.0,2218,,OK
524288,21,3,13,120990,121088,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,22,1,12,43691,43776,525312,7168,2048,8,6108.0,2525,,OK
524288,22,2,12,87382,87424,1049088,7168,1024,8,7010.0,2197,,OK
524288,22,3,12,131072,131072,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,23,1,12,43691,43776,525312,7168,2048,8,6162.0,2503,,OK
524288,23,2,12,87382,87424,1049088,7168,1024,8,7044.0,2186,,OK
524288,23,3,12,131072,131072,1572864,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,24,1,11,47663,47744,525184,7168,2048,8,6154.0,2506,,OK
524288,24,2,11,95326,95360,1048960,7168,1024,8,7201.0,2138,,OK
524288,24,3,11,142988,143104,1574144,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
524288,25,1,11,47663,47744,525184,7168,2048,8,6167.0,2500,,OK
524288,25,2,11,95326,95360,1048960,7168,1024,8,6875.0,2240,,OK
524288,26,1,10,52429,52480,524800,7168,2048,8,6205.0,2483,,OK
524288,26,2,10,104858,104960,1049600,7168,1024,8,6982.0,2207,,OK
524288,27,1,10,52429,52480,524800,7168,2048,8,6128.0,2514,,OK
524288,27,2,10,104858,104960,1049600,7168,1024,8,7091.0,2173,,OK
524288,28,1,10,52429,52480,524800,7168,2048,8,6211.0,2481,,OK
524288,28,2,10,104858,104960,1049600,7168,1024,8,6877.0,2241,,OK
524288,29,1,9,58255,58368,525312,7168,2048,8,6233.0,2474,,OK
524288,29,2,9,116509,116608,1049472,7168,1024,8,7090.0,2173,,OK
524288,30,1,9,58255,58368,525312,7168,2048,8,6185.0,2494,,OK
524288,30,2,9,116509,116608,1049472,7168,1024,8,6909.0,2230,,OK
524288,31,1,9,58255,58368,525312,7168,2048,8,6265.0,2462,,OK
524288,31,2,9,116509,116608,1049472,7168,1024,8,7007.0,2199,,OK
524288,32,1,8,65536,65536,524288,7168,2048,8,6130.0,2511,,OK
524288,32,2,8,131072,131072,1048576,7168,1024,8,7179.0,2144,,OK
524288,33,1,8,65536,65536,524288,7168,2048,8,6096.0,2525,,OK
524288,33,2,8,131072,131072,1048576,7168,1024,8,7239.0,2126,,OK
524288,34,1,8,65536,65536,524288,7168,2048,8,6123.0,2514,,OK
524288,34,2,8,131072,131072,1048576,7168,1024,8,6975.0,2207,,OK
524288,35,1,8,65536,65536,524288,7168,2048,8,6169.0,2495,,OK
524288,35,2,8,131072,131072,1048576,7168,1024,8,6948.0,2215,,OK
524288,36,1,8,65536,65536,524288,7168,2048,8,6109.0,2520,,OK
524288,36,2,8,131072,131072,1048576,7168,1024,8,7146.0,2154,,OK
524288,37,1,7,74899,75008,525056,7168,2048,8,6094.0,2530,,OK
524288,38,1,7,74899,75008,525056,7168,2048,8,6225.0,2476,,OK
524288,39,1,7,74899,75008,525056,7168,2048,8,6144.0,2509,,OK
524288,40,1,7,74899,75008,525056,7168,2048,8,6184.0,2493,,OK
524288,41,1,7,74899,75008,525056,7168,2048,8,6166.0,2500,,OK
524288,42,1,7,74899,75008,525056,7168,2048,8,6291.0,2450,,OK
524288,43,1,6,87382,87424,524544,7168,2048,8,6074.0,2536,,OK
524288,44,1,6,87382,87424,524544,7168,2048,8,6230.0,2472,,OK
524288,45,1,6,87382,87424,524544,7168,2048,8,6196.0,2486,,OK
524288,46,1,6,87382,87424,524544,7168,2048,8,6192.0,2487,,OK
524288,47,1,6,87382,87424,524544,7168,2048,8,6089.0,2529,,OK
524288,48,1,6,87382,87424,524544,7168,2048,8,6252.0,2463,,OK
524288,49,1,6,87382,87424,524544,7168,2048,8,6219.0,2476,,OK
524288,50,1,6,87382,87424,524544,7168,2048,8,6242.0,2467,,OK
524288,51,1,6,87382,87424,524544,7168,2048,8,6074.0,2536,,OK
524288,52,1,5,104858,104960,524800,7168,2048,8,6227.0,2474,,OK
524288,53,1,5,104858,104960,524800,7168,2048,8,6171.0,2497,,OK
524288,54,1,5,104858,104960,524800,7168,2048,8,6221.0,2477,,OK
524288,55,1,5,104858,104960,524800,7168,2048,8,6214.0,2480,,OK
524288,56,1,5,104858,104960,524800,7168,2048,8,6159.0,2502,,OK
524288,57,1,5,104858,104960,524800,7168,2048,8,6186.0,2491,,OK
524288,58,1,5,104858,104960,524800,7168,2048,8,6242.0,2468,,OK
524288,59,1,5,104858,104960,524800,7168,2048,8,6077.0,2535,,OK
524288,60,1,5,104858,104960,524800,7168,2048,8,6272.0,2457,,OK
524288,61,1,5,104858,104960,524800,7168,2048,8,6107.0,2523,,OK
524288,62,1,5,104858,104960,524800,7168,2048,8,6095.0,2528,,OK
524288,63,1,5,104858,104960,524800,7168,2048,8,6210.0,2481,,OK
524288,64,1,4,131072,131072,524288,7168,2048,8,6119.0,2516,,OK
524288,65,1,4,131072,131072,524288,7168,2048,8,6308.0,2440,,OK
524288,66,1,4,131072,131072,524288,7168,2048,8,6130.0,2511,,OK
524288,67,1,4,131072,131072,524288,7168,2048,8,6112.0,2519,,OK
524288,68,1,4,131072,131072,524288,7168,2048,8,6275.0,2453,,OK
524288,69,1,4,131072,131072,524288,7168,2048,8,6190.0,2487,,OK
524288,70,1,4,131072,131072,524288,7168,2048,8,6228.0,2472,,OK
524288,71,1,4,131072,131072,524288,7168,2048,8,6150.0,2503,,OK
524288,72,1,4,131072,131072,524288,7168,2048,8,6195.0,2485,,OK
1048576,1,1,256,4096,4096,1048576,7168,2048,8,13321.0,2311,,OK
1048576,1,2,256,8192,8192,2097152,7168,1024,8,14978.0,2055,,OK
1048576,1,3,256,12288,12288,3145728,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
